1900	53349	88370	96547	98110	99499	99836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12321	41605	77729	93574	95464	98337	98728	99992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57715	61504	83186	91174	92639	98439	99640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49094	62204	65897	75380	86502	87387	94276	99316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53836	58412	62788	67119	79642	93049	98045	98795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27454	32982	48017	63219	81613	90433	96441	99876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29008	62514	62604	70303	91563	96611	97773	99847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43484	66805	89480	94389	99017	99603	99858	99970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19056	81877	92725	97003	98652	99100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45396	45612	93639	93792	95505	97075	99854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26112	64962	95734	96875	98263	98363	99924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669	20468	34449	39976	95851	98168	98686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1201	44772	58775	61391	95602	97004	98967	99333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66841	78838	86061	93038	95175	98078	99502	99817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7998	13205	13626	14112	94466	95697	99579	99872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11336	57457	63853	81250	93426	98082	98418	99944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32047	93031	93185	98863	99244	99707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8801	17918	40070	61233	65075	81013	98824	99927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64814	70109	70273	78389	82105	97224	99911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1037	15046	32427	44423	93839	98730	98840	99978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3694	35362	38316	54399	59661	87958	92777	98503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
721	31495	34351	39826	76352	80411	99280	99998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30305	50617	64230	98812	99311	99478	99754	99810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44160	46336	54371	69760	72064	74896	96125	99143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5791	83819	88253	92747	94810	95467	98302	99582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72257	74980	84067	91914	92402	94710	96545	97066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19125	43390	66957	71698	95772	98578	99059	99924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12586	20956	62463	67434	86953	95003	99962	99995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52526	58813	68176	70634	98416	99701	99949	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30161	31777	42420	53396	57826	75178	98328	98578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10060	46523	81389	94623	97352	98791	99918	99988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17206	18786	70603	72038	86517	91965	99437	99850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13832	24124	68721	93765	98835	98893	99022	99389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2773	24344	43140	78658	91300	97457	98213	98691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5747	13504	47920	55136	61580	83661	97787	99840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55875	63386	80813	86854	87067	93459	96067	98201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35449	35777	61098	83085	97636	99849	99869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13119	62126	70043	73048	80124	96465	99000	99784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12909	33477	46992	62752	75529	91177	99824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9795	29176	32501	48309	66606	98432	99446	99918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10649	34361	41249	48882	50044	52626	99214	99593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57466	93512	98055	99204	99703	99834	99891	99950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5722	6836	45402	75076	86755	89191	95188	99828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14132	61547	77655	94661	97773	98283	99120	99997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26304	26483	34589	44223	91599	98715	98797	99945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12401	46741	67544	68225	70917	86479	99586	99687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9517	30865	45990	54501	62345	98619	99815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214	27617	43924	57938	98739	98794	99837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14604	35034	66170	98780	99735	99826	99848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11426	22761	93655	95122	96899	96988	99854	99920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41334	89784	93580	95121	96289	96319	98165	99866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45329	54771	66933	68218	97718	97754	99838	99981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9768	39561	50861	55645	95783	95965	98281	99265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13055	18932	48731	60715	94655	94735	99326	99979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5761	41322	92855	94269	95738	98364	99827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8562	16037	92604	94174	94790	96790	99945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54276	65882	80471	84290	91131	93269	94855	98218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57689	77039	80747	99405	99485	99671	99878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21981	58149	98793	98942	99128	99303	99447	99854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30200	45840	58031	70158	83306	97379	98083	99405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15685	47177	97228	97430	99101	99283	99855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3313	57611	75055	78796	94713	95158	95317	99365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4934	42235	43630	57122	67219	95009	98611	98878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49488	54118	64768	65995	75535	81702	84292	98966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23870	61596	68301	98774	99172	99193	99855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343	7845	14885	23386	24262	56060	82048	85846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23797	30507	36945	55722	57159	93899	97131	98945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5171	35974	42147	52880	68470	96579	98108	99623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21073	51214	68819	70905	72778	75430	80156	84426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6372	28360	73510	80442	95558	98530	99352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24800	28613	70430	88140	95601	97646	99778	99964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11181	14721	74474	84975	94593	98563	99837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61075	69580	78476	86559	86715	90506	98098	99022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24670	43671	45898	67634	72231	88147	98506	99334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49046	89357	93057	96276	99227	99267	99648	99979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20979	35314	65981	95068	95373	98005	99405	99710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7004	9799	21052	38635	93204	95662	99955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40753	61483	67760	77068	89321	94776	97149	99862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18263	38183	59170	88690	94888	98800	99154	99366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38723	40987	96514	98813	98827	99552	99964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16973	25097	57574	60711	69846	78553	89524	99850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3669	47841	55628	71105	86787	95935	99291	99890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26524	33962	46891	65804	91996	98541	99198	99887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7313	53692	72097	72544	81194	95599	98067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35070	39065	69601	84663	98381	98387	98843	99958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5834	26412	59387	63765	66322	88575	98907	99954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13974	27354	44531	98324	99376	99781	99806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5892	28759	85272	90225	96328	99405	99415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7970	40647	70625	93013	98569	98815	99579	99857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
885	5762	6637	21863	59164	62247	99435	99835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23767	31884	43873	56402	93532	93600	94580	98476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7653	54537	74620	95659	96027	96395	98337	99875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87852	95566	96273	97515	98064	98560	98897	99997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49544	68235	91747	92778	98777	99072	99473	99880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218	15882	37434	85743	88248	98175	99352	99919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79283	83497	96664	98355	98878	99109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39495	60620	80512	82099	82173	93284	97336	99903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23065	30168	47017	56216	66953	92061	98441	99486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34680	37822	86994	87154	96474	97116	99056	99256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15388	26974	43750	51075	56901	64232	94564	97813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9942	39496	61679	74899	84674	89878	99952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16418	16621	18635	48826	87361	98879	99828	99876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25443	43267	68048	70183	93013	98441	98778	99846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53763	64838	75881	81871	96991	98873	99082	99684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
480	7507	25262	63147	70337	93313	99260	99688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37634	54198	98509	98538	99630	99864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5849	39195	58218	61923	95940	98633	99843	99948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6695	11847	17157	43036	80577	95635	99588	99990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19015	24829	46247	55662	67385	92959	98763	99157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18806	30153	62808	96574	99344	99450	99893	99934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18715	24171	36579	44281	54552	62122	80172	90111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10300	48085	53232	60720	62550	71652	94946	99906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60907	60954	77448	81669	87455	97341	99291	99560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10985	59736	61088	62003	63705	82091	92880	99513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4285	29478	38303	92837	96081	99002	99838	99868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26662	29905	31682	38315	46316	75158	80404	98347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2269	16459	49216	51237	68808	98990	99959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17749	37969	77368	91182	95016	95458	98313	99205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12739	68941	73980	84779	98576	99875	99883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74003	94522	98444	99040	99161	99588	99827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28143	29848	36940	72672	74739	80793	99472	99620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9908	34847	46991	59621	66095	98430	99217	99788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38514	62747	67249	92469	98857	99930	99996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55871	68166	75048	83976	92202	93316	98849	99858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4724	44954	60710	65373	68172	81118	99262	99655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57481	60857	72812	77853	85096	88210	98128	98646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25295	28069	40065	56760	57575	81180	98998	99053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15584	51015	54042	66664	93634	95764	99902	99977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11727	37438	37591	72162	98192	98632	99865	99973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81173	91910	92842	93588	94593	95053	98163	99829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4096	20327	86368	92800	93098	97383	99073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44208	61881	73418	82901	99415	99732	99743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11960	34123	36832	70698	93391	97837	98998	99382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14359	17776	28533	73714	93037	98447	99937	99942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57782	58165	64273	75592	77596	84767	97661	99265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7280	9222	51228	58665	86621	99017	99153	99951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2687	82778	98294	98362	98392	99433	99890	99979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9000	9015	19173	23937	29272	92072	99316	99337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6340	32031	41655	91368	92459	95194	95951	97622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56019	92121	94085	94776	94961	99471	99853	99982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15829	73166	92676	94611	98585	98985	99061	99558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3337	30033	53443	76833	98077	98540	99476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1634	18447	43076	47007	59609	89420	92879	98152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2517	22068	74652	81067	81615	96429	97003	99746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20977	29550	30819	53603	77436	86928	93861	99955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37442	53827	65421	68032	94477	94491	99357	99894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31023	48857	62216	86953	95785	97993	98778	99661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57788	79422	82853	91630	97531	98109	99361	99807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4002	14582	32275	36493	88019	95895	98169	98500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42226	55123	81494	98241	99845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19564	32304	37197	51641	98745	98894	99480	99948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21384	22466	22580	34392	63716	76059	90652	99883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5203	25630	35795	83094	90042	96209	99773	99983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4063	54722	62108	82606	91661	99263	99816	99866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28854	37651	55115	88187	89700	94225	96216	96867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46026	57346	73437	91839	94171	98757	99373	99817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9350	63098	75246	76276	89375	95753	98069	98950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13237	30401	57170	69101	89069	97529	98890	99925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1817	7330	13397	43427	63413	79836	96523	98583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20990	30650	53743	77056	96357	97095	99716	99884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1326	25464	30236	41250	50257	70115	82674	99816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14847	15433	24088	73826	95020	99846	99908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4128	7224	10309	34346	87743	88991	99370	99709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23205	54620	58595	94381	98426	98747	99484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12003	35880	77857	80553	97277	98041	99024	99965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20170	24575	30029	81132	84624	96642	98405	99878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48610	60032	78273	79851	93179	98683	99293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38113	53980	64929	76921	90776	91550	92090	99858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23208	34570	35696	67895	72181	72500	80220	86573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11659	46162	77691	97381	99185	99679	99944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22292	51714	63911	74027	83784	94645	95422	99930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64489	64891	80933	92825	98710	99634	99655	99869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9618	17979	38434	72632	93112	97462	99535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26349	35098	60661	64328	92233	97304	99286	99780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
