64.697266	20.975578	7.485219	1.000000	-53.011111	0.000000	1.000000	1.000000
52.795410	37.519695	22.374298	4.000000	29.722222	0.000000	3.000000	3.000000
52.795410	37.519695	26.012833	3.000000	25.188889	0.000000	3.000000	3.000000
52.795410	37.519695	21.233739	3.000000	-24.677778	0.000000	3.000000	3.000000
38.757324	15.657826	32.828256	5.000000	-30.722222	0.000000	10.000000	10.000000
38.757324	15.657826	30.896727	5.000000	-4.277778	0.000000	10.000000	10.000000
38.757324	15.657826	26.422187	4.000000	18.388889	0.000000	10.000000	10.000000
38.757324	15.657826	22.837971	4.000000	8.944444	0.000000	10.000000	10.000000
38.757324	15.657826	26.682480	3.000000	35.766667	0.000000	10.000000	10.000000
38.757324	15.657826	25.357595	3.000000	-36.011111	0.000000	10.000000	10.000000
38.757324	15.657826	23.373633	3.000000	25.188889	0.000000	10.000000	10.000000
38.757324	15.657826	22.930043	3.000000	33.122222	0.000000	10.000000	10.000000
38.757324	15.657826	22.960255	2.000000	58.055556	0.000000	10.000000	10.000000
38.757324	15.657826	15.329687	2.000000	-24.677778	0.000000	10.000000	10.000000
65.002441	3.545168	17.189448	3.000000	-45.833333	0.000000	13.000000	13.000000
65.002441	3.545168	20.352161	2.000000	46.722222	-6.574658	13.000000	13.000000
65.002441	3.545168	15.838392	2.000000	35.766667	0.000000	13.000000	13.000000
65.002441	3.545168	14.295543	2.000000	33.122222	0.000000	13.000000	13.000000
65.002441	3.545168	12.469847	2.000000	18.388889	0.000000	13.000000	13.000000
65.002441	3.545168	12.430194	2.000000	-4.277778	0.000000	13.000000	13.000000
65.002441	3.545168	12.298636	2.000000	-30.722222	0.000000	13.000000	13.000000
65.002441	3.545168	12.079305	2.000000	25.188889	0.000000	13.000000	13.000000
65.002441	3.545168	12.054367	2.000000	29.722222	0.000000	13.000000	13.000000
65.002441	3.545168	9.526226	2.000000	-3.144444	0.000000	13.000000	13.000000
65.002441	3.545168	10.489077	1.000000	-36.011111	0.000000	13.000000	13.000000
65.002441	3.545168	9.586208	1.000000	-24.677778	0.000000	13.000000	13.000000
65.002441	3.545168	6.071545	1.000000	-48.855556	0.000000	13.000000	13.000000
