48.217773	26.884191	19.751603	1.000000	39.166667	0.000000	2.000000	2.000000
60.424805	26.588761	21.471554	1.000000	59.944444	0.000000	2.000000	2.000000
79.345703	31.906513	11.832852	1.000000	21.033333	0.000000	2.000000	2.000000
48.217773	24.816176	15.499400	1.000000	59.944444	0.000000	3.000000	3.000000
48.217773	25.997899	21.448794	1.000000	27.077778	0.000000	3.000000	3.000000
61.035156	15.953256	22.752731	1.000000	39.166667	0.000000	3.000000	3.000000
61.340332	30.724790	22.378949	1.000000	5.922222	0.000000	3.000000	3.000000
75.073242	33.679097	15.758351	1.000000	1.011111	0.000000	3.000000	3.000000
56.152344	10.044643	15.428268	2.000000	21.033333	0.000000	4.000000	4.000000
72.631836	32.792805	10.025600	1.000000	59.944444	0.000000	5.000000	5.000000
30.212402	19.498424	95.878059	8.000000	-49.988889	0.000000	9.000000	9.000000
39.978027	20.384716	54.554957	6.000000	21.033333	0.000000	9.000000	9.000000
